ID,label
71174,5
71175,5
71176,1
71177,3
71178,7
71179,4
71180,5
71181,3
71182,7
71183,2
71184,0
71185,3
71186,3
71187,3
71188,1
71189,3
71190,6
71191,0
71192,2
71193,4
71194,5
71195,5
71196,2
71197,2
71198,4
71199,3
71200,4
71201,8
71202,2
71203,3
71204,8
71205,7
71206,3
71207,5
71208,1
71209,7
71210,8
71211,3
71212,9
71213,5
71214,3
71215,4
71216,0
71217,2
71218,3
71219,5
71220,9
71221,7
71222,5
71223,7
71224,1
71225,2
71226,6
71227,3
71228,7
71229,7
71230,5
71231,3
71232,1
71233,7
71234,3
71235,5
71236,7
71237,5
71238,7
71239,2
71240,7
71241,4
71242,3
71243,9
71244,1
71245,2
71246,1
71247,3
71248,5
71249,5
71250,9
71251,9
71252,9
71253,5
71254,4
71255,5
71256,0
71257,6
71258,2
71259,2
71260,5
71261,5
71262,5
71263,3
71264,2
71265,3
71266,7
71267,1
71268,5
71269,9
71270,7
71271,1
71272,2
71273,2
71274,2
71275,0
71276,7
71277,9
71278,8
71279,9
71280,0
71281,5
71282,7
71283,5
71284,5
71285,6
71286,2
71287,9
71288,6
71289,3
71290,4
71291,0
71292,5
71293,4
71294,7
71295,2
71296,3
71297,7
71298,9
71299,9
71300,9
71301,3
71302,5
71303,8
71304,0
71305,0
71306,3
71307,9
71308,5
71309,3
71310,5
71311,1
71312,3
71313,2
71314,5
71315,9
71316,3
71317,7
71318,5
71319,9
71320,4
71321,1
71322,1
71323,8
71324,7
71325,2
71326,5
71327,8
71328,0
71329,5
71330,6
71331,7
71332,7
71333,2
71334,5
71335,1
71336,5
71337,9
71338,4
71339,8
71340,5
71341,9
71342,3
71343,2
71344,1
71345,2
71346,5
71347,3
71348,3
71349,7
71350,2
71351,5
71352,1
71353,7
71354,7
71355,3
71356,9
71357,6
71358,6
71359,2
71360,5
71361,9
71362,0
71363,5
71364,7
71365,3
71366,5
71367,0
71368,5
71369,5
71370,7
71371,2
71372,4
71373,7
71374,3
71375,3
71376,7
71377,9
71378,8
71379,0
71380,5
71381,7
71382,2
71383,5
71384,1
71385,9
71386,0
71387,2
71388,2
71389,7
71390,5
71391,6
71392,4
71393,1
71394,5
71395,8
71396,7
71397,3
71398,6
71399,7
71400,3
71401,9
71402,3
71403,7
71404,8
71405,1
71406,4
71407,9
71408,0
71409,7
71410,5
71411,5
71412,1
71413,0
71414,6
71415,1
71416,9
71417,2
71418,8
71419,6
71420,9
71421,4
71422,9
71423,5
71424,1
71425,8
71426,3
71427,7
71428,1
71429,5
71430,9
71431,7
71432,6
71433,3
71434,7
71435,8
71436,7
71437,7
71438,7
71439,3
71440,3
71441,3
71442,3
71443,5
71444,5
71445,6
71446,7
71447,5
71448,2
71449,5
71450,8
71451,2
71452,0
71453,5
71454,7
71455,6
71456,1
71457,6
71458,5
71459,9
71460,5
71461,0
71462,1
71463,2
71464,2
71465,7
71466,7
71467,3
71468,7
71469,5
71470,3
71471,2
71472,3
71473,6
71474,3
71475,9
71476,5
71477,1
71478,4
71479,1
71480,5
71481,7
71482,9
71483,5
71484,5
71485,0
71486,3
71487,9
71488,0
71489,5
71490,5
71491,7
71492,8
71493,9
71494,8
71495,8
71496,3
71497,0
71498,7
71499,1
71500,5
71501,3
71502,7
71503,2
71504,0
71505,2
71506,0
71507,2
71508,9
71509,7
71510,6
71511,2
71512,9
71513,9
71514,5
71515,5
71516,5
71517,8
71518,7
71519,0
71520,8
71521,3
71522,1
71523,6
71524,3
71525,7
71526,9
71527,4
71528,1
71529,9
71530,5
71531,3
71532,9
71533,7
71534,5
71535,7
71536,0
71537,6
71538,0
71539,7
71540,3
71541,3
71542,5
71543,8
71544,3
71545,2
71546,7
71547,3
71548,2
71549,0
71550,9
71551,5
71552,3
71553,2
71554,3
71555,3
71556,9
71557,8
71558,9
71559,3
71560,6
71561,4
71562,9
71563,9
71564,1
71565,6
71566,5
71567,7
71568,9
71569,3
71570,7
71571,7
71572,0
71573,0
71574,5
71575,7
71576,8
71577,7
71578,7
71579,7
71580,3
71581,5
71582,5
71583,8
71584,8
71585,6
71586,5
71587,1
71588,9
71589,6
71590,0
71591,4
71592,5
71593,5
71594,4
71595,2
71596,1
71597,2
71598,1
71599,1
71600,3
71601,3
71602,3
71603,3
71604,3
71605,4
71606,3
71607,5
71608,4
71609,4
71610,9
71611,5
71612,2
71613,5
71614,7
71615,6
71616,7
71617,1
71618,3
71619,7
71620,4
71621,9
71622,3
71623,8
71624,5
71625,2
71626,4
71627,7
71628,1
71629,2
71630,7
71631,2
71632,4
71633,2
71634,7
71635,2
71636,7
71637,5
71638,2
71639,1
71640,6
71641,2
71642,8
71643,4
71644,2
71645,5
71646,2
71647,5
71648,0
71649,0
71650,9
71651,6
71652,9
71653,3
71654,3
71655,7
71656,5
71657,3
71658,3
71659,7
71660,3
71661,7
71662,0
71663,2
71664,8
71665,7
71666,7
71667,8
71668,1
71669,5
71670,7
71671,5
71672,3
71673,7
71674,7
71675,3
71676,6
71677,7
71678,5
71679,1
71680,5
71681,5
71682,3
71683,3
71684,2
71685,9
71686,4
71687,1
71688,8
71689,2
71690,5
71691,2
71692,3
71693,9
71694,9
71695,8
71696,7
71697,1
71698,3
71699,5
71700,9
71701,9
71702,5
71703,5
71704,3
71705,5
71706,5
71707,4
71708,2
71709,3
71710,1
71711,5
71712,6
71713,7
71714,9
71715,8
71716,0
71717,6
71718,1
71719,2
71720,3
71721,3
71722,3
71723,2
71724,5
71725,0
71726,3
71727,5
71728,6
71729,5
71730,2
71731,3
71732,9
71733,7
71734,2
71735,7
71736,1
71737,5
71738,7
71739,8
71740,0
71741,2
71742,9
71743,3
71744,2
71745,3
71746,0
71747,0
71748,9
71749,7
71750,5
71751,7
71752,1
71753,8
71754,7
71755,7
71756,7
71757,2
71758,6
71759,5
71760,3
71761,5
71762,3
71763,5
71764,4
71765,7
71766,5
71767,0
71768,7
71769,7
71770,2
71771,5
71772,4
71773,0
71774,5
71775,3
71776,4
71777,2
71778,7
71779,2
71780,9
71781,5
71782,7
71783,7
71784,3
71785,4
71786,1
71787,9
71788,7
71789,3
71790,8
71791,5
71792,0
71793,3
71794,3
71795,3
71796,4
71797,2
71798,5
71799,5
71800,3
71801,7
71802,3
71803,1
71804,5
71805,2
71806,8
71807,3
71808,5
71809,3
71810,4
71811,4
71812,7
71813,9
71814,4
71815,3
71816,6
71817,3
71818,3
71819,7
71820,5
71821,7
71822,5
71823,5
71824,0
71825,0
71826,3
71827,5
71828,1
71829,0
71830,3
71831,6
71832,4
71833,3
71834,5
71835,7
71836,6
71837,7
71838,9
71839,5
71840,9
71841,6
71842,3
71843,2
71844,3
71845,7
71846,1
71847,2
71848,2
71849,3
71850,8
71851,9
71852,7
71853,2
71854,7
71855,1
71856,1
71857,5
71858,3
71859,7
71860,8
71861,3
71862,5
71863,0
71864,2
71865,1
71866,3
71867,0
71868,7
71869,1
71870,2
71871,5
71872,9
71873,3
71874,7
71875,2
71876,3
71877,3
71878,0
71879,3
71880,8
71881,6
71882,0
71883,7
71884,8
71885,7
71886,9
71887,0
71888,0
71889,2
71890,3
71891,5
71892,0
71893,8
71894,7
71895,4
71896,2
71897,0
71898,0
71899,7
71900,4
71901,5
71902,8
71903,5
71904,0
71905,8
71906,6
71907,3
71908,5
71909,9
71910,4
71911,7
71912,0
71913,9
71914,5
71915,4
71916,5
71917,3
71918,5
71919,5
71920,3
71921,7
71922,6
71923,2
71924,4
71925,7
71926,7
71927,5
71928,9
71929,5
71930,9
71931,5
71932,2
71933,8
71934,5
71935,4
71936,1
71937,9
71938,6
71939,3
71940,5
71941,9
71942,9
71943,2
71944,7
71945,7
71946,2
71947,5
71948,9
71949,3
71950,1
71951,2
71952,0
71953,8
71954,3
71955,2
71956,5
71957,5
71958,9
71959,0
71960,7
71961,3
71962,3
71963,0
71964,3
71965,5
71966,5
71967,6
71968,4
71969,6
71970,1
71971,8
71972,3
71973,4
71974,5
71975,6
71976,7
71977,4
71978,4
71979,9
71980,7
71981,3
71982,7
71983,9
71984,2
71985,7
71986,1
71987,5
71988,5
71989,5
71990,7
71991,2
71992,7
71993,3
71994,8
71995,8
71996,7
71997,5
71998,4
71999,8
72000,1
72001,0
72002,9
72003,0
72004,9
72005,7
72006,1
72007,2
72008,3
72009,4
72010,4
72011,7
72012,7
72013,4
72014,5
72015,7
72016,2
72017,3
72018,0
72019,2
72020,5
72021,1
72022,5
72023,5
72024,6
72025,5
72026,4
72027,7
72028,2
72029,2
72030,3
72031,5
72032,1
72033,8
72034,2
72035,3
72036,7
72037,1
72038,5
72039,7
72040,3
72041,9
72042,3
72043,7
72044,4
72045,1
72046,8
72047,4
72048,5
72049,1
72050,2
72051,7
72052,4
72053,3
72054,0
72055,4
72056,5
72057,6
72058,7
72059,3
72060,5
72061,9
72062,5
72063,8
72064,9
72065,9
72066,3
72067,0
72068,3
72069,5
72070,6
72071,2
72072,4
72073,3
72074,8
72075,9
72076,5
72077,5
72078,7
72079,1
72080,2
72081,0
72082,4
72083,5
72084,8
72085,5
72086,3
72087,2
72088,3
72089,7
72090,4
72091,7
72092,1
72093,4
72094,5
72095,6
72096,8
72097,6
72098,7
72099,5
72100,8
72101,2
72102,8
72103,0
72104,5
72105,8
72106,5
72107,5
72108,9
72109,5
72110,0
72111,7
72112,2
72113,5
72114,3
72115,8
72116,9
72117,3
72118,5
72119,7
72120,3
72121,1
72122,7
72123,7
72124,2
72125,6
72126,5
72127,3
72128,3
72129,7
72130,2
72131,8
72132,2
72133,5
72134,7
72135,9
72136,9
72137,5
72138,5
72139,2
72140,1
72141,0
72142,1
72143,0
72144,5
72145,2
72146,2
72147,2
72148,0
72149,9
72150,5
72151,1
72152,3
72153,8
72154,3
72155,5
72156,4
72157,7
72158,6
72159,4
72160,5
72161,8
72162,0
72163,2
72164,5
72165,5
72166,0
72167,6
72168,2
72169,0
72170,7
72171,9
72172,8
72173,9
72174,3
72175,5
72176,1
72177,7
72178,4
72179,6
72180,1
72181,2
72182,5
72183,2
72184,5
72185,8
72186,1
72187,2
72188,2
72189,2
72190,3
72191,0
72192,2
72193,9
72194,5
72195,0
72196,0
72197,5
72198,2
72199,2
72200,5
72201,1
72202,7
72203,3
72204,3
72205,4
72206,8
72207,5
72208,9
72209,8
72210,2
72211,5
72212,2
72213,1
72214,8
72215,8
72216,2
72217,2
72218,2
72219,5
72220,5
72221,7
72222,3
72223,5
72224,7
72225,3
72226,7
72227,2
72228,2
72229,2
72230,2
72231,3
72232,5
72233,0
72234,2
72235,6
72236,3
72237,1
72238,7
72239,5
72240,8
72241,7
72242,2
72243,3
72244,7
72245,5
72246,6
72247,9
72248,5
72249,2
72250,7
72251,1
72252,7
72253,2
72254,7
72255,5
72256,5
72257,0
72258,5
72259,5
72260,5
72261,9
72262,5
72263,3
72264,5
72265,3
72266,6
72267,0
72268,7
72269,1
72270,0
72271,6
72272,2
72273,0
72274,5
72275,1
72276,3
72277,2
72278,3
72279,7
72280,1
72281,1
72282,3
72283,4
72284,5
72285,7
72286,3
72287,3
72288,6
72289,3
72290,3
72291,9
72292,6
72293,2
72294,5
72295,3
72296,4
72297,3
72298,9
72299,7
72300,2
72301,5
72302,1
72303,7
72304,5
72305,8
72306,7
72307,2
72308,3
72309,0
72310,2
72311,8
72312,9
72313,7
72314,3
72315,5
72316,9
72317,7
72318,9
72319,7
72320,2
72321,3
72322,4
72323,0
72324,9
72325,4
72326,6
72327,9
72328,4
72329,9
72330,2
72331,5
72332,0
72333,2
72334,8
72335,0
72336,5
72337,4
72338,0
72339,3
72340,3
72341,3
72342,9
72343,5
72344,2
72345,5
72346,5
72347,4
72348,0
72349,0
72350,7
72351,8
72352,3
72353,5
72354,7
72355,0
72356,1
72357,6
72358,0
72359,9
72360,6
72361,8
72362,0
72363,7
72364,0
72365,4
72366,6
72367,0
72368,1
72369,5
72370,3
72371,3
72372,3
72373,4
72374,5
72375,7
72376,5
72377,7
72378,3
72379,0
72380,2
72381,7
72382,2
72383,2
72384,7
72385,9
72386,7
72387,2
72388,2
72389,5
72390,6
72391,5
72392,4
72393,0
72394,6
72395,7
72396,8
72397,5
72398,5
72399,4
72400,8
72401,2
72402,7
72403,7
72404,2
72405,7
72406,4
72407,9
72408,7
72409,3
72410,4
72411,7
72412,1
72413,4
72414,3
72415,4
72416,5
72417,7
72418,5
72419,0
72420,7
72421,8
72422,3
72423,6
72424,5
72425,6
72426,0
72427,9
72428,3
72429,6
72430,8
72431,5
72432,9
72433,2
72434,8
72435,1
72436,9
72437,9
72438,3
72439,3
72440,3
72441,2
72442,5
72443,8
72444,5
72445,1
72446,7
72447,7
72448,4
72449,7
72450,7
72451,7
72452,3
72453,3
72454,3
72455,7
72456,4
72457,5
72458,7
72459,1
72460,5
72461,3
72462,7
72463,0
72464,2
72465,7
72466,0
72467,5
72468,9
72469,3
72470,0
72471,6
72472,6
72473,5
72474,0
72475,2
72476,0
72477,1
72478,5
72479,5
72480,0
72481,3
72482,9
72483,3
72484,1
72485,5
72486,2
72487,6
72488,3
72489,1
72490,0
72491,7
72492,9
72493,3
72494,1
72495,0
72496,3
72497,1
72498,4
72499,4
72500,3
72501,3
72502,0
72503,3
72504,9
72505,1
72506,5
72507,2
72508,3
72509,0
72510,9
72511,0
72512,0
72513,2
72514,3
72515,3
72516,0
72517,3
72518,9
72519,1
72520,6
72521,3
72522,5
72523,7
72524,9
72525,8
72526,7
72527,2
72528,8
72529,1
72530,9
72531,9
72532,7
72533,9
72534,5
72535,5
72536,5
72537,4
72538,4
72539,7
72540,8
72541,1
72542,0
72543,0
72544,7
72545,2
72546,4
72547,8
72548,2
72549,2
72550,2
72551,5
72552,8
72553,3
72554,9
72555,8
72556,3
72557,5
72558,0
72559,2
72560,7
72561,1
72562,7
72563,9
72564,7
72565,0
72566,9
72567,7
72568,6
72569,8
72570,2
72571,8
72572,7
72573,2
72574,1
72575,5
72576,9
72577,1
72578,3
72579,2
72580,3
72581,4
72582,2
72583,0
72584,9
72585,7
72586,5
72587,9
72588,5
72589,1
72590,6
72591,3
72592,5
72593,3
72594,7
72595,5
72596,3
72597,5
72598,0
72599,3
72600,8
72601,7
72602,5
72603,0
72604,4
72605,4
72606,6
72607,5
72608,5
72609,5
72610,4
72611,9
72612,0
72613,9
72614,1
72615,7
72616,9
72617,2
72618,3
72619,7
72620,3
72621,1
72622,5
72623,7
72624,8
72625,0
72626,4
72627,5
72628,7
72629,4
72630,9
72631,3
72632,3
72633,0
72634,2
72635,7
72636,0
72637,9
72638,7
72639,4
72640,9
72641,2
72642,4
72643,3
72644,7
72645,7
72646,2
72647,5
72648,7
72649,5
72650,8
72651,3
72652,1
72653,7
72654,4
72655,5
72656,8
72657,3
72658,6
72659,4
72660,6
72661,5
72662,2
72663,0
72664,4
72665,5
72666,0
72667,3
72668,2
72669,0
72670,2
72671,9
72672,5
72673,3
72674,7
72675,5
72676,2
72677,5
72678,3
72679,6
72680,8
72681,3
72682,7
72683,3
72684,0
72685,6
72686,5
72687,4
72688,1
72689,2
72690,3
72691,6
72692,5
72693,2
72694,3
72695,3
72696,2
72697,7
72698,6
72699,5
72700,3
72701,2
72702,2
72703,3
72704,4
72705,2
72706,8
72707,5
72708,9
72709,5
72710,0
72711,0
72712,5
72713,5
72714,5
72715,4
72716,5
72717,5
72718,7
72719,6
72720,0
72721,9
72722,0
72723,8
72724,7
72725,3
72726,5
72727,0
72728,9
72729,5
72730,4
72731,3
72732,3
72733,6
72734,2
72735,2
72736,5
72737,2
72738,9
72739,6
72740,3
72741,8
72742,2
72743,7
72744,8
72745,0
72746,5
72747,5
72748,4
72749,5
72750,3
72751,3
72752,5
72753,5
72754,5
72755,5
72756,5
72757,3
72758,0
72759,6
72760,5
72761,8
72762,2
72763,6
72764,5
72765,3
72766,7
72767,4
72768,5
72769,9
72770,2
72771,5
72772,8
72773,7
72774,9
72775,9
72776,5
72777,0
72778,4
72779,5
72780,9
72781,7
72782,0
72783,5
72784,1
72785,5
72786,8
72787,8
72788,5
72789,5
72790,4
72791,8
72792,8
72793,7
72794,7
72795,3
72796,2
72797,1
72798,0
72799,3
72800,2
72801,0
72802,0
72803,1
72804,6
72805,4
72806,3
72807,2
72808,7
72809,7
72810,4
72811,8
72812,9
72813,4
72814,2
72815,5
72816,2
72817,2
72818,5
72819,9
72820,3
72821,7
72822,5
72823,5
72824,5
72825,1
72826,5
72827,0
72828,7
72829,3
72830,3
72831,5
72832,1
72833,3
72834,5
72835,8
72836,3
72837,6
72838,9
72839,2
72840,5
72841,7
72842,5
72843,8
72844,1
72845,7
72846,7
72847,3
72848,4
72849,3
72850,9
72851,3
72852,0
72853,2
72854,8
72855,2
72856,0
72857,3
72858,1
72859,7
72860,3
72861,1
72862,5
72863,9
72864,5
72865,1
72866,9
72867,7
72868,4
72869,5
72870,3
72871,7
72872,4
72873,7
72874,5
72875,8
72876,1
72877,0
72878,6
72879,7
72880,0
72881,5
72882,5
72883,5
72884,9
72885,2
72886,2
72887,4
72888,2
72889,9
72890,3
72891,3
72892,2
72893,8
72894,5
72895,0
72896,3
72897,1
72898,3
72899,3
72900,2
72901,2
72902,5
72903,5
72904,6
72905,7
72906,5
72907,1
72908,7
72909,0
72910,3
72911,2
72912,5
72913,3
72914,4
72915,1
72916,5
72917,6
72918,4
72919,1
72920,6
72921,8
72922,6
72923,7
72924,0
72925,9
72926,2
72927,3
72928,5
72929,7
72930,8
72931,6
72932,6
72933,7
72934,5
72935,6
72936,1
72937,3
72938,2
72939,4
72940,9
72941,9
72942,5
72943,1
72944,7
72945,1
72946,5
72947,6
72948,5
72949,8
72950,7
72951,5
72952,3
72953,7
72954,2
72955,9
72956,6
72957,5
72958,7
72959,5
72960,1
72961,8
72962,2
72963,9
72964,3
72965,4
72966,4
72967,0
72968,6
72969,5
72970,5
72971,8
72972,8
72973,4
72974,6
72975,7
72976,0
72977,4
72978,4
72979,3
72980,3
72981,3
72982,9
72983,5
72984,9
72985,7
72986,9
72987,1
72988,7
72989,4
72990,8
72991,7
72992,1
72993,2
72994,3
72995,7
72996,7
72997,7
72998,3
72999,5
73000,7
73001,1
73002,5
73003,5
73004,7
73005,7
73006,8
73007,3
73008,7
73009,7
73010,7
73011,0
73012,2
73013,9
73014,3
73015,5
73016,7
73017,5
73018,3
73019,4
73020,0
73021,7
73022,8
73023,9
73024,3
73025,0
73026,5
73027,5
73028,0
73029,7
73030,8
73031,8
73032,3
73033,3
73034,7
73035,8
73036,8
73037,5
73038,7
73039,0
73040,1
73041,5
73042,9
73043,3
73044,8
73045,4
73046,0
73047,1
73048,9
73049,6
73050,4
73051,6
73052,3
73053,0
73054,7
73055,2
73056,8
73057,8
73058,9
73059,9
73060,9
73061,9
73062,5
73063,9
73064,6
73065,5
73066,5
73067,3
73068,7
73069,3
73070,0
73071,5
73072,0
73073,0
73074,3
73075,1
73076,2
73077,7
73078,6
73079,1
73080,5
73081,7
73082,3
73083,0
73084,3
73085,3
73086,7
73087,3
73088,0
73089,4
73090,8
73091,7
73092,9
73093,3
73094,3
73095,5
73096,6
73097,7
73098,1
73099,0
73100,5
73101,4
73102,7
73103,5
73104,9
73105,3
73106,5
73107,5
73108,7
73109,8
73110,2
73111,2
73112,0
73113,2
73114,3
73115,7
73116,7
73117,5
73118,7
73119,9
73120,7
73121,2
73122,3
73123,2
73124,3
73125,7
73126,8
73127,7
73128,2
73129,7
73130,1
73131,3
73132,1
73133,5
73134,0
73135,1
73136,9
73137,3
73138,2
73139,9
73140,5
73141,5
73142,9
73143,2
73144,3
73145,3
73146,3
73147,0
73148,2
73149,1
73150,4
73151,2
73152,5
73153,4
73154,6
73155,3
73156,8
73157,0
73158,5
73159,5
73160,6
73161,6
73162,4
73163,8
73164,3
73165,7
73166,7
73167,6
73168,9
73169,5
73170,1
73171,5
73172,3
73173,6
73174,4
73175,2
73176,9
73177,2
73178,1
73179,4
73180,7
73181,3
73182,1
73183,2
73184,8
73185,7
73186,9
73187,5
73188,5
73189,7
73190,5
73191,9
73192,0
73193,5
73194,6
73195,9
73196,8
73197,9
73198,8
73199,1
73200,4
73201,8
73202,7
73203,4
73204,5
73205,3
73206,7
73207,9
73208,3
73209,5
73210,2
73211,9
73212,3
73213,5
73214,4
73215,8
73216,4
73217,7
73218,2
73219,3
73220,7
73221,0
73222,2
73223,0
73224,3
73225,4
73226,6
73227,2
73228,4
73229,5
73230,7
73231,5
73232,1
73233,7
73234,5
73235,9
73236,8
73237,5
73238,6
73239,5
73240,5
73241,9
73242,1
73243,5
73244,5
73245,1
73246,9
73247,3
73248,1
73249,3
73250,4
73251,5
73252,4
73253,3
73254,6
73255,6
73256,4
73257,9
73258,3
73259,3
73260,0
73261,1
73262,1
73263,5
73264,1
73265,0
73266,9
73267,9
73268,3
73269,3
73270,7
73271,8
73272,7
73273,4
73274,2
73275,2
73276,7
73277,3
73278,7
73279,3
73280,7
73281,6
73282,7
73283,5
73284,4
73285,7
73286,0
73287,5
73288,9
73289,2
73290,8
73291,5
73292,9
73293,7
73294,6
73295,8
73296,3
73297,1
73298,7
73299,0
73300,5
73301,3
73302,2
73303,3
73304,2
73305,7
73306,3
73307,5
73308,9
73309,6
73310,4
73311,5
73312,4
73313,3
73314,9
73315,0
73316,7
73317,7
73318,8
73319,8
73320,8
73321,4
73322,7
73323,9
73324,6
73325,8
73326,0
73327,3
73328,5
73329,7
73330,2
73331,8
73332,5
73333,7
73334,8
73335,7
73336,7
73337,2
73338,3
73339,5
73340,2
73341,5
73342,8
73343,6
73344,5
73345,3
73346,8
73347,8
73348,7
73349,3
73350,2
73351,5
73352,8
73353,3
73354,2
73355,2
73356,6
73357,3
73358,1
73359,4
73360,5
73361,5
73362,7
73363,0
73364,8
73365,9
73366,5
73367,7
73368,2
73369,7
73370,0
73371,6
73372,9
73373,2
73374,7
73375,7
73376,2
73377,7
73378,0
73379,3
73380,5
73381,1
73382,5
73383,5
73384,3
73385,2
73386,8
73387,3
73388,5
73389,7
73390,2
73391,4
73392,8
73393,3
73394,3
73395,6
73396,4
73397,3
73398,3
73399,2
73400,2
73401,5
73402,7
73403,5
73404,0
73405,2
73406,5
73407,3
73408,0
73409,5
73410,0
73411,7
73412,9
73413,5
73414,7
73415,7
73416,5
73417,9
73418,5
73419,2
73420,1
73421,5
73422,6
73423,9
73424,0
73425,7
73426,5
73427,6
73428,3
73429,9
73430,7
73431,8
73432,7
73433,7
73434,7
73435,1
73436,6
73437,3
73438,6
73439,5
73440,3
73441,2
73442,7
73443,5
73444,9
73445,2
73446,7
73447,7
73448,7
73449,0
73450,3
73451,1
73452,3
73453,7
73454,5
73455,5
73456,0
73457,4
73458,2
73459,2
73460,7
73461,2
73462,8
73463,4
73464,3
73465,9
73466,7
73467,2
73468,2
73469,1
73470,5
73471,7
73472,9
73473,0
73474,5
73475,5
73476,8
73477,9
73478,5
73479,3
73480,8
73481,0
73482,9
73483,3
73484,7
73485,8
73486,5
73487,4
73488,3
73489,0
73490,5
73491,1
73492,0
73493,4
73494,9
73495,5
73496,4
73497,5
73498,8
73499,1
73500,2
73501,9
73502,6
73503,7
73504,8
73505,9
73506,9
73507,3
73508,1
73509,7
73510,3
73511,1
73512,1
73513,5
73514,4
73515,7
73516,7
73517,7
73518,5
73519,8
73520,1
73521,3
73522,9
73523,5
73524,7
73525,3
73526,7
73527,8
73528,3
73529,8
73530,3
73531,9
73532,0
73533,6
73534,7
73535,4
73536,2
73537,3
73538,0
73539,2
73540,5
73541,5
73542,7
73543,9
73544,3
73545,2
73546,0
73547,5
73548,9
73549,4
73550,3
73551,3
73552,7
73553,3
73554,4
73555,5
73556,6
73557,6
73558,1
73559,6
73560,5
73561,3
73562,5
73563,1
73564,7
73565,4
73566,5
73567,2
73568,8
73569,7
73570,1
73571,2
73572,2
73573,5
73574,7
73575,1
73576,0
73577,9
73578,5
73579,5
73580,6
73581,2
73582,6
73583,5
73584,8
73585,4
73586,6
73587,6
73588,5
73589,0
73590,3
73591,2
73592,7
73593,5
73594,3
73595,6
73596,6
73597,8
73598,3
73599,7
73600,3
73601,7
73602,1
73603,3
73604,5
73605,2
73606,7
73607,7
73608,7
73609,1
73610,5
73611,8
73612,3
73613,7
73614,6
73615,8
73616,3
73617,0
73618,4
73619,5
73620,5
73621,1
73622,7
73623,1
73624,3
73625,4
73626,2
73627,0
73628,7
73629,3
73630,5
73631,5
73632,5
73633,6
73634,5
73635,8
73636,2
73637,3
73638,6
73639,0
73640,8
73641,6
73642,9
73643,0
73644,9
73645,9
73646,5
73647,8
73648,1
73649,8
73650,3
73651,5
73652,1
73653,3
73654,0
73655,9
73656,4
73657,6
73658,3
73659,2
73660,2
73661,5
73662,1
73663,1
73664,4
73665,8
73666,4
73667,0
73668,8
73669,8
73670,9
73671,6
73672,9
73673,0
73674,2
73675,7
73676,7
73677,5
73678,0
73679,8
73680,3
73681,5
73682,7
73683,3
73684,3
73685,5
73686,8
73687,2
73688,8
73689,7
73690,9
73691,5
73692,2
73693,6
73694,7
73695,0
73696,0
73697,5
73698,4
73699,0
73700,5
73701,9
73702,2
73703,2
73704,7
73705,9
73706,2
73707,3
73708,3
73709,5
73710,4
73711,7
73712,0
73713,7
73714,5
73715,3
73716,5
73717,5
73718,7
73719,6
73720,5
73721,7
73722,8
73723,2
73724,7
73725,2
73726,1
73727,5
73728,9
73729,8
73730,5
73731,5
73732,5
73733,2
73734,5
73735,0
73736,4
73737,2
73738,0
73739,7
73740,4
73741,6
73742,0
73743,7
73744,6
73745,9
73746,1
73747,6
73748,2
73749,0
73750,2
73751,7
73752,3
73753,0
73754,4
73755,6
73756,4
73757,2
73758,5
73759,5
73760,2
73761,0
73762,8
73763,5
73764,5
73765,1
73766,0
73767,5
73768,2
73769,2
73770,8
73771,2
73772,9
73773,9
73774,1
73775,3
73776,1
73777,3
73778,6
73779,9
73780,5
73781,7
73782,1
73783,3
73784,2
73785,7
73786,1
73787,2
73788,6
73789,7
73790,1
73791,9
73792,9
73793,9
73794,5
73795,9
73796,5
73797,5
73798,5
73799,2
73800,7
73801,0
73802,2
73803,4
73804,1
73805,5
73806,5
73807,4
73808,7
73809,3
73810,8
73811,3
73812,5
73813,2
73814,8
73815,7
73816,7
73817,2
73818,2
73819,7
73820,9
73821,5
73822,6
73823,5
73824,3
73825,9
73826,3
73827,5
73828,3
73829,5
73830,2
73831,7
73832,2
73833,2
73834,2
73835,5
73836,4
73837,3
73838,5
73839,0
73840,6
73841,7
73842,4
73843,9
73844,5
73845,1
73846,1
73847,7
73848,6
73849,0
73850,5
73851,0
73852,5
73853,6
73854,9
73855,2
73856,6
73857,2
73858,9
73859,7
73860,8
73861,7
73862,9
73863,4
73864,2
73865,7
73866,4
73867,9
73868,3
73869,5
73870,8
73871,5
73872,3
73873,6
73874,6
73875,1
73876,3
73877,3
73878,8
73879,5
73880,5
73881,4
73882,1
73883,3
73884,5
73885,6
73886,1
73887,0
73888,2
73889,8
73890,8
73891,2
73892,8
73893,5
73894,0
73895,7
73896,7
73897,3
73898,6
73899,6
73900,9
73901,7
73902,4
73903,0
73904,5
73905,1
73906,5
73907,7
73908,8
73909,3
73910,9
73911,1
73912,2
73913,9
73914,7
73915,0
73916,6
73917,2
73918,1
73919,1
73920,9
73921,7
73922,5
73923,4
73924,3
73925,7
73926,8
73927,0
73928,2
73929,5
73930,5
73931,9
73932,5
73933,6
73934,2
73935,2
73936,5
73937,6
73938,5
73939,9
73940,1
73941,5
73942,7
73943,7
73944,5
73945,7
73946,7
73947,0
73948,7
73949,7
73950,0
73951,1
73952,3
73953,5
73954,3
73955,3
73956,3
73957,0
73958,5
73959,3
73960,2
73961,5
73962,9
73963,5
73964,9
73965,0
73966,5
73967,7
73968,1
73969,7
73970,7
73971,0
73972,3
